application_id,customer_id,loan_amount,loan_type,source_channel,current_stage,ask_ailo_used,ocr_documents_scanned,lender_id,offered_rate,inquiry_started_at,ace_prefill_at,neo_matched_at,lender_approved_at,settled_at,mins_to_prefill,mins_to_match
app_4859,app_4859,40268.15,Car / Asset Finance,Organic,Project Neo Matched,0,3,162.0,11.39,2025-06-24 01:55:29.000000,2025-06-24 01:59:29.000000,2025-06-24 02:00:29.000000,,,4.0,1.0
app_4860,app_4860,65839.98,Car / Asset Finance,Synapses API,Settled & Funded,1,4,6.0,10.51,2025-10-24 03:55:49.000000,2025-10-24 04:01:49.000000,2025-10-24 04:02:49.000000,2025-11-06 04:02:49.000000,2025-11-09 04:02:49.000000,6.0,1.0
app_4861,app_4861,24264.79,Business / Equipment,Synapses API,Lender Approved,1,3,88.0,11.73,2025-12-19 08:36:37.000000,2025-12-19 08:40:37.000000,2025-12-19 08:43:37.000000,2025-12-24 08:43:37.000000,,4.0,3.0
app_4862,app_4862,134918.04,Personal Loan,TikTok/Meta Ads,Settled & Funded,1,4,120.0,5.26,2025-06-04 21:18:30.000000,2025-06-04 21:25:30.000000,2025-06-04 21:32:30.000000,2025-06-06 21:32:30.000000,2025-06-13 21:32:30.000000,7.0,7.0
app_4863,app_4863,113828.64,Business / Equipment,Synapses API,Lender Approved,0,2,92.0,7.74,2025-05-12 01:22:28.000000,2025-05-12 01:24:28.000000,2025-05-12 01:31:28.000000,2025-05-21 01:31:28.000000,,2.0,7.0
app_4864,app_4864,118346.26,Car / Asset Finance,Organic,Inquiry Started,1,0,,,2025-06-21 20:54:49.000000,,,,,,
app_4865,app_4865,102512.91,Personal Loan,Organic,Inquiry Started,1,0,,,2026-01-29 06:16:17.000000,,,,,,
app_4866,app_4866,55721.82,Car / Asset Finance,TikTok/Meta Ads,Inquiry Started,0,0,,,2025-05-22 13:07:06.000000,,,,,,
app_4867,app_4867,130919.86,Car / Asset Finance,Synapses API,Inquiry Started,0,0,,,2025-10-01 21:05:12.000000,,,,,,
app_4868,app_4868,89161.74,Home Loan,Synapses API,Project Neo Matched,0,3,170.0,8.6,2025-11-14 09:57:30.000000,2025-11-14 10:01:30.000000,2025-11-14 10:16:30.000000,,,4.0,15.0
app_4869,app_4869,10570.88,Business / Equipment,Mortgage Broker,Settled & Funded,1,1,246.0,5.44,2025-06-20 13:07:07.000000,2025-06-20 13:15:07.000000,2025-06-20 13:24:07.000000,2025-06-26 13:24:07.000000,2025-07-02 13:24:07.000000,8.0,9.0
app_4870,app_4870,45098.33,Home Loan,Mortgage Broker,Settled & Funded,0,3,252.0,9.66,2025-04-03 03:09:49.000000,2025-04-03 03:13:49.000000,2025-04-03 03:22:49.000000,2025-04-07 03:22:49.000000,2025-04-08 03:22:49.000000,4.0,9.0
app_4871,app_4871,127631.02,Business / Equipment,TikTok/Meta Ads,Project Neo Matched,0,4,55.0,9.85,2025-04-30 00:49:46.000000,2025-04-30 00:57:46.000000,2025-04-30 01:08:46.000000,,,8.0,11.0
app_4872,app_4872,132541.37,Home Loan,Synapses API,Settled & Funded,0,1,140.0,10.04,2025-06-27 14:25:48.000000,2025-06-27 14:26:48.000000,2025-06-27 14:41:48.000000,2025-07-01 14:41:48.000000,2025-07-03 14:41:48.000000,1.0,15.0
app_4873,app_4873,15198.65,Personal Loan,Synapses API,Inquiry Started,1,0,,,2025-05-04 06:36:42.000000,,,,,,
app_4874,app_4874,105981.42,Car / Asset Finance,Synapses API,Inquiry Started,1,0,,,2025-05-05 10:30:45.000000,,,,,,
app_4875,app_4875,13777.22,Home Loan,Organic,Settled & Funded,0,2,182.0,5.88,2025-04-17 19:59:20.000000,2025-04-17 20:00:20.000000,2025-04-17 20:02:20.000000,2025-04-27 20:02:20.000000,2025-05-01 20:02:20.000000,1.0,2.0
app_4876,app_4876,126606.96,Home Loan,Organic,Settled & Funded,0,1,133.0,5.56,2026-01-06 03:48:36.000000,2026-01-06 03:51:36.000000,2026-01-06 03:52:36.000000,2026-01-07 03:52:36.000000,2026-01-10 03:52:36.000000,3.0,1.0
app_4877,app_4877,70347.17,Car / Asset Finance,Synapses API,Project Neo Matched,1,4,35.0,6.92,2025-12-13 18:59:43.000000,2025-12-13 19:06:43.000000,2025-12-13 19:16:43.000000,,,7.0,10.0
app_4878,app_4878,124688.63,Home Loan,Organic,Project Neo Matched,0,1,201.0,6.83,2025-10-09 00:30:03.000000,2025-10-09 00:33:03.000000,2025-10-09 00:46:03.000000,,,3.0,13.0
app_4879,app_4879,26912.17,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,1,4,92.0,12.12,2025-03-22 18:19:47.000000,2025-03-22 18:29:47.000000,2025-03-22 18:32:47.000000,2025-03-29 18:32:47.000000,2025-04-02 18:32:47.000000,10.0,3.0
app_4880,app_4880,119404.92,Car / Asset Finance,Organic,Settled & Funded,1,1,19.0,12.18,2025-06-06 10:30:02.000000,2025-06-06 10:38:02.000000,2025-06-06 10:46:02.000000,2025-06-17 10:46:02.000000,2025-06-18 10:46:02.000000,8.0,8.0
app_4881,app_4881,50918.62,Car / Asset Finance,Synapses API,Lender Approved,1,2,267.0,6.33,2025-03-19 06:09:15.000000,2025-03-19 06:15:15.000000,2025-03-19 06:20:15.000000,2025-04-02 06:20:15.000000,,6.0,5.0
app_4882,app_4882,93260.69,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-06-07 00:13:11.000000,,,,,,
app_4883,app_4883,14839.99,Car / Asset Finance,Organic,Settled & Funded,0,4,72.0,8.92,2025-04-30 16:15:27.000000,2025-04-30 16:24:27.000000,2025-04-30 16:27:27.000000,2025-05-12 16:27:27.000000,2025-05-16 16:27:27.000000,9.0,3.0
app_4884,app_4884,45546.6,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-12-09 11:24:33.000000,,,,,,
app_4885,app_4885,80740.23,Personal Loan,Organic,Inquiry Started,0,0,,,2025-11-02 13:04:09.000000,,,,,,
app_4886,app_4886,58631.23,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-04-18 14:39:02.000000,,,,,,
app_4887,app_4887,74772.32,Business / Equipment,Synapses API,Settled & Funded,0,2,14.0,7.08,2026-03-08 08:17:01.000000,2026-03-08 08:24:01.000000,2026-03-08 08:27:01.000000,2026-03-13 08:27:01.000000,2026-03-16 08:27:01.000000,7.0,3.0
app_4888,app_4888,10520.53,Home Loan,TikTok/Meta Ads,Project Neo Matched,0,1,117.0,5.68,2025-10-29 20:44:56.000000,2025-10-29 20:49:56.000000,2025-10-29 20:58:56.000000,,,5.0,9.0
app_4889,app_4889,61842.64,Car / Asset Finance,Synapses API,Project Neo Matched,1,1,215.0,7.32,2025-07-16 04:23:20.000000,2025-07-16 04:31:20.000000,2025-07-16 04:45:20.000000,,,8.0,14.0
app_4890,app_4890,45482.14,Personal Loan,Organic,Lender Approved,1,1,103.0,5.58,2025-09-04 03:01:40.000000,2025-09-04 03:10:40.000000,2025-09-04 03:16:40.000000,2025-09-15 03:16:40.000000,,9.0,6.0
app_4891,app_4891,83958.07,Business / Equipment,Synapses API,Inquiry Started,0,0,,,2026-03-02 17:55:11.000000,,,,,,
app_4892,app_4892,130812.83,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,0,4,128.0,10.82,2025-07-29 17:06:29.000000,2025-07-29 17:14:29.000000,2025-07-29 17:17:29.000000,2025-08-06 17:17:29.000000,2025-08-09 17:17:29.000000,8.0,3.0
app_4893,app_4893,96224.93,Business / Equipment,TikTok/Meta Ads,Inquiry Started,0,0,,,2025-09-20 21:05:52.000000,,,,,,
app_4894,app_4894,94311.34,Home Loan,Organic,Settled & Funded,1,4,67.0,12.49,2025-10-30 13:22:05.000000,2025-10-30 13:29:05.000000,2025-10-30 13:35:05.000000,2025-11-08 13:35:05.000000,2025-11-12 13:35:05.000000,7.0,6.0
app_4895,app_4895,113492.33,Personal Loan,Organic,Inquiry Started,0,0,,,2025-10-02 05:15:13.000000,,,,,,
app_4896,app_4896,58338.48,Business / Equipment,Organic,Project Neo Matched,0,3,14.0,10.53,2025-12-04 15:34:38.000000,2025-12-04 15:42:38.000000,2025-12-04 15:54:38.000000,,,8.0,12.0
app_4897,app_4897,61125.81,Personal Loan,Organic,Lender Approved,0,2,48.0,9.92,2025-09-03 12:41:53.000000,2025-09-03 12:43:53.000000,2025-09-03 12:58:53.000000,2025-09-06 12:58:53.000000,,2.0,15.0
app_4898,app_4898,118606.45,Business / Equipment,Mortgage Broker,Inquiry Started,0,0,,,2025-03-29 15:09:01.000000,,,,,,
app_4899,app_4899,22707.66,Home Loan,TikTok/Meta Ads,Settled & Funded,1,2,198.0,11.21,2025-03-24 05:32:20.000000,2025-03-24 05:41:20.000000,2025-03-24 05:47:20.000000,2025-03-27 05:47:20.000000,2025-04-02 05:47:20.000000,9.0,6.0
app_4900,app_4900,126470.1,Business / Equipment,Organic,Project Neo Matched,0,1,166.0,9.91,2025-04-19 05:18:46.000000,2025-04-19 05:25:46.000000,2025-04-19 05:36:46.000000,,,7.0,11.0
app_4901,app_4901,114313.84,Home Loan,Organic,Project Neo Matched,0,3,3.0,9.9,2025-10-08 15:19:44.000000,2025-10-08 15:24:44.000000,2025-10-08 15:35:44.000000,,,5.0,11.0
app_4902,app_4902,95373.62,Home Loan,Mortgage Broker,Inquiry Started,0,0,,,2025-11-20 23:17:59.000000,,,,,,
app_4903,app_4903,30775.31,Personal Loan,Synapses API,Project Neo Matched,0,1,18.0,8.31,2025-07-24 07:29:41.000000,2025-07-24 07:38:41.000000,2025-07-24 07:46:41.000000,,,9.0,8.0
app_4904,app_4904,82996.13,Business / Equipment,Synapses API,Lender Approved,0,1,200.0,9.01,2025-12-12 13:10:55.000000,2025-12-12 13:13:55.000000,2025-12-12 13:24:55.000000,2025-12-22 13:24:55.000000,,3.0,11.0
app_4905,app_4905,87571.94,Home Loan,Mortgage Broker,Inquiry Started,0,0,,,2025-07-21 22:03:46.000000,,,,,,
app_4906,app_4906,133270.08,Car / Asset Finance,Organic,Inquiry Started,1,0,,,2026-02-02 00:03:21.000000,,,,,,
app_4907,app_4907,63219.62,Business / Equipment,Synapses API,Settled & Funded,0,4,187.0,8.63,2026-02-05 08:34:09.000000,2026-02-05 08:38:09.000000,2026-02-05 08:39:09.000000,2026-02-14 08:39:09.000000,2026-02-18 08:39:09.000000,4.0,1.0
app_4908,app_4908,100412.87,Car / Asset Finance,Mortgage Broker,Inquiry Started,0,0,,,2025-10-09 17:45:40.000000,,,,,,
app_4909,app_4909,91827.64,Home Loan,TikTok/Meta Ads,Settled & Funded,0,3,122.0,10.77,2025-08-13 19:43:11.000000,2025-08-13 19:52:11.000000,2025-08-13 20:03:11.000000,2025-08-27 20:03:11.000000,2025-08-30 20:03:11.000000,9.0,11.0
app_4910,app_4910,102372.44,Home Loan,Synapses API,Project Neo Matched,1,3,128.0,8.4,2025-10-09 16:36:20.000000,2025-10-09 16:42:20.000000,2025-10-09 16:57:20.000000,,,6.0,15.0
app_4911,app_4911,59653.83,Personal Loan,Organic,Inquiry Started,1,0,,,2026-01-24 20:37:01.000000,,,,,,
app_4912,app_4912,110619.53,Home Loan,Organic,Lender Approved,0,1,149.0,7.79,2025-08-16 22:45:34.000000,2025-08-16 22:46:34.000000,2025-08-16 23:01:34.000000,2025-08-30 23:01:34.000000,,1.0,15.0
app_4913,app_4913,94656.0,Business / Equipment,Synapses API,Project Neo Matched,0,1,93.0,10.28,2025-11-12 19:07:19.000000,2025-11-12 19:12:19.000000,2025-11-12 19:23:19.000000,,,5.0,11.0
app_4914,app_4914,119689.94,Business / Equipment,Organic,Lender Approved,0,1,93.0,11.4,2026-02-19 08:14:53.000000,2026-02-19 08:15:53.000000,2026-02-19 08:26:53.000000,2026-02-27 08:26:53.000000,,1.0,11.0
app_4915,app_4915,143055.01,Business / Equipment,Mortgage Broker,Settled & Funded,1,3,159.0,7.44,2025-11-05 03:54:39.000000,2025-11-05 04:02:39.000000,2025-11-05 04:06:39.000000,2025-11-13 04:06:39.000000,2025-11-20 04:06:39.000000,8.0,4.0
app_4916,app_4916,27325.08,Personal Loan,Synapses API,Settled & Funded,0,1,109.0,10.03,2026-02-25 05:37:30.000000,2026-02-25 05:42:30.000000,2026-02-25 05:53:30.000000,2026-03-04 05:53:30.000000,2026-03-11 05:53:30.000000,5.0,11.0
app_4917,app_4917,16273.38,Business / Equipment,Organic,Inquiry Started,0,0,,,2025-10-31 03:02:58.000000,,,,,,
app_4918,app_4918,43897.94,Home Loan,Organic,Settled & Funded,1,3,208.0,6.79,2025-08-31 17:17:43.000000,2025-08-31 17:20:43.000000,2025-08-31 17:21:43.000000,2025-09-10 17:21:43.000000,2025-09-17 17:21:43.000000,3.0,1.0
app_4919,app_4919,67486.69,Business / Equipment,Organic,Settled & Funded,0,4,69.0,7.04,2025-08-12 04:50:34.000000,2025-08-12 04:52:34.000000,2025-08-12 05:01:34.000000,2025-08-14 05:01:34.000000,2025-08-15 05:01:34.000000,2.0,9.0
app_4920,app_4920,120070.68,Business / Equipment,Organic,Project Neo Matched,0,3,57.0,5.53,2025-11-08 02:51:36.000000,2025-11-08 02:54:36.000000,2025-11-08 03:06:36.000000,,,3.0,12.0
app_4921,app_4921,120282.63,Business / Equipment,Mortgage Broker,Settled & Funded,0,1,85.0,8.39,2025-10-31 12:27:00.000000,2025-10-31 12:30:00.000000,2025-10-31 12:41:00.000000,2025-11-03 12:41:00.000000,2025-11-09 12:41:00.000000,3.0,11.0
app_4922,app_4922,126416.79,Home Loan,Organic,Inquiry Started,1,0,,,2025-11-25 19:01:25.000000,,,,,,
app_4923,app_4923,148468.08,Business / Equipment,Organic,Settled & Funded,1,4,35.0,11.69,2025-10-25 02:00:38.000000,2025-10-25 02:10:38.000000,2025-10-25 02:13:38.000000,2025-10-29 02:13:38.000000,2025-10-30 02:13:38.000000,10.0,3.0
app_4924,app_4924,54174.82,Business / Equipment,TikTok/Meta Ads,Inquiry Started,0,0,,,2025-07-04 19:03:15.000000,,,,,,
app_4925,app_4925,57235.35,Business / Equipment,Synapses API,Inquiry Started,0,0,,,2025-07-23 11:47:06.000000,,,,,,
app_4926,app_4926,137350.63,Home Loan,Organic,Settled & Funded,0,1,114.0,6.69,2025-10-19 15:22:49.000000,2025-10-19 15:26:49.000000,2025-10-19 15:37:49.000000,2025-10-22 15:37:49.000000,2025-10-26 15:37:49.000000,4.0,11.0
app_4927,app_4927,139171.36,Car / Asset Finance,Organic,Settled & Funded,0,3,145.0,9.59,2025-12-05 00:16:17.000000,2025-12-05 00:20:17.000000,2025-12-05 00:32:17.000000,2025-12-10 00:32:17.000000,2025-12-17 00:32:17.000000,4.0,12.0
app_4928,app_4928,40341.11,Car / Asset Finance,Organic,Inquiry Started,0,0,,,2025-12-16 13:04:11.000000,,,,,,
app_4929,app_4929,140660.83,Car / Asset Finance,Organic,Settled & Funded,1,4,192.0,6.74,2025-10-26 02:13:10.000000,2025-10-26 02:23:10.000000,2025-10-26 02:37:10.000000,2025-10-27 02:37:10.000000,2025-10-31 02:37:10.000000,10.0,14.0
app_4930,app_4930,118052.06,Business / Equipment,Organic,Project Neo Matched,0,4,211.0,5.97,2025-03-19 21:36:55.000000,2025-03-19 21:37:55.000000,2025-03-19 21:43:55.000000,,,1.0,6.0
app_4931,app_4931,24423.26,Personal Loan,Synapses API,Settled & Funded,0,3,245.0,8.75,2026-02-05 03:28:10.000000,2026-02-05 03:30:10.000000,2026-02-05 03:32:10.000000,2026-02-08 03:32:10.000000,2026-02-10 03:32:10.000000,2.0,2.0
app_4932,app_4932,147341.61,Business / Equipment,Organic,Settled & Funded,0,3,6.0,5.62,2025-09-19 08:09:43.000000,2025-09-19 08:12:43.000000,2025-09-19 08:16:43.000000,2025-09-28 08:16:43.000000,2025-09-29 08:16:43.000000,3.0,4.0
app_4933,app_4933,113032.63,Business / Equipment,Synapses API,Project Neo Matched,1,1,60.0,10.15,2025-11-14 01:57:37.000000,2025-11-14 02:00:37.000000,2025-11-14 02:07:37.000000,,,3.0,7.0
app_4934,app_4934,47655.23,Business / Equipment,Synapses API,Project Neo Matched,1,4,47.0,11.93,2025-04-24 19:13:56.000000,2025-04-24 19:18:56.000000,2025-04-24 19:20:56.000000,,,5.0,2.0
app_4935,app_4935,94464.67,Business / Equipment,Mortgage Broker,Lender Approved,0,4,162.0,10.31,2025-11-17 09:08:57.000000,2025-11-17 09:10:57.000000,2025-11-17 09:17:57.000000,2025-11-21 09:17:57.000000,,2.0,7.0
app_4936,app_4936,70562.56,Home Loan,Organic,Settled & Funded,0,2,154.0,9.61,2025-05-29 05:25:17.000000,2025-05-29 05:27:17.000000,2025-05-29 05:37:17.000000,2025-06-12 05:37:17.000000,2025-06-19 05:37:17.000000,2.0,10.0
app_4937,app_4937,79964.1,Personal Loan,Organic,Settled & Funded,0,1,78.0,6.75,2025-11-08 08:29:32.000000,2025-11-08 08:38:32.000000,2025-11-08 08:43:32.000000,2025-11-21 08:43:32.000000,2025-11-23 08:43:32.000000,9.0,5.0
app_4938,app_4938,56948.06,Personal Loan,Synapses API,Settled & Funded,1,4,30.0,6.72,2025-04-06 12:30:52.000000,2025-04-06 12:33:52.000000,2025-04-06 12:46:52.000000,2025-04-13 12:46:52.000000,2025-04-17 12:46:52.000000,3.0,13.0
app_4939,app_4939,14209.25,Car / Asset Finance,Organic,Settled & Funded,1,1,92.0,10.04,2025-08-19 10:12:28.000000,2025-08-19 10:20:28.000000,2025-08-19 10:28:28.000000,2025-08-23 10:28:28.000000,2025-08-27 10:28:28.000000,8.0,8.0
app_4940,app_4940,19893.46,Personal Loan,Organic,Lender Approved,0,4,235.0,8.27,2025-12-10 19:51:44.000000,2025-12-10 19:57:44.000000,2025-12-10 20:01:44.000000,2025-12-18 20:01:44.000000,,6.0,4.0
app_4941,app_4941,13652.67,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,0,4,2.0,7.01,2025-06-07 19:38:46.000000,2025-06-07 19:42:46.000000,2025-06-07 19:57:46.000000,2025-06-12 19:57:46.000000,2025-06-15 19:57:46.000000,4.0,15.0
app_4942,app_4942,70865.44,Business / Equipment,Synapses API,Inquiry Started,1,0,,,2025-04-01 15:12:40.000000,,,,,,
app_4943,app_4943,48576.09,Car / Asset Finance,Synapses API,Settled & Funded,0,3,57.0,10.48,2025-06-19 05:18:48.000000,2025-06-19 05:27:48.000000,2025-06-19 05:28:48.000000,2025-06-29 05:28:48.000000,2025-07-04 05:28:48.000000,9.0,1.0
app_4944,app_4944,43743.76,Home Loan,Mortgage Broker,Settled & Funded,0,1,198.0,8.82,2026-02-28 14:30:24.000000,2026-02-28 14:38:24.000000,2026-02-28 14:42:24.000000,2026-03-10 14:42:24.000000,2026-03-14 14:42:24.000000,8.0,4.0
app_4945,app_4945,142488.49,Home Loan,Mortgage Broker,Settled & Funded,1,2,163.0,11.31,2025-10-24 07:41:39.000000,2025-10-24 07:47:39.000000,2025-10-24 07:59:39.000000,2025-10-25 07:59:39.000000,2025-10-30 07:59:39.000000,6.0,12.0
app_4946,app_4946,96964.51,Car / Asset Finance,Organic,Settled & Funded,0,2,134.0,6.39,2026-02-23 12:47:35.000000,2026-02-23 12:49:35.000000,2026-02-23 12:55:35.000000,2026-03-01 12:55:35.000000,2026-03-02 12:55:35.000000,2.0,6.0
app_4947,app_4947,53358.86,Car / Asset Finance,Synapses API,Inquiry Started,0,0,,,2026-02-28 14:07:58.000000,,,,,,
app_4948,app_4948,102966.82,Car / Asset Finance,Synapses API,Settled & Funded,1,3,144.0,9.84,2025-10-01 07:50:46.000000,2025-10-01 07:56:46.000000,2025-10-01 08:05:46.000000,2025-10-09 08:05:46.000000,2025-10-10 08:05:46.000000,6.0,9.0
app_4949,app_4949,50460.57,Business / Equipment,Synapses API,Project Neo Matched,1,1,149.0,7.33,2025-05-02 09:20:07.000000,2025-05-02 09:30:07.000000,2025-05-02 09:32:07.000000,,,10.0,2.0
app_4950,app_4950,41984.34,Home Loan,TikTok/Meta Ads,Lender Approved,0,2,188.0,4.88,2026-03-15 13:52:27.000000,2026-03-15 13:56:27.000000,2026-03-15 14:06:27.000000,2026-03-17 14:06:27.000000,,4.0,10.0
app_4951,app_4951,145101.18,Business / Equipment,Mortgage Broker,Project Neo Matched,0,3,238.0,4.89,2025-10-04 06:02:49.000000,2025-10-04 06:03:49.000000,2025-10-04 06:16:49.000000,,,1.0,13.0
app_4952,app_4952,117707.12,Home Loan,Organic,Settled & Funded,0,3,7.0,5.87,2026-02-09 15:33:18.000000,2026-02-09 15:34:18.000000,2026-02-09 15:44:18.000000,2026-02-17 15:44:18.000000,2026-02-18 15:44:18.000000,1.0,10.0
app_4953,app_4953,48189.04,Home Loan,Organic,Project Neo Matched,1,2,73.0,6.01,2025-05-14 06:36:50.000000,2025-05-14 06:43:50.000000,2025-05-14 06:56:50.000000,,,7.0,13.0
app_4954,app_4954,102763.51,Business / Equipment,Organic,Settled & Funded,0,3,247.0,8.27,2026-01-28 17:23:24.000000,2026-01-28 17:31:24.000000,2026-01-28 17:36:24.000000,2026-01-29 17:36:24.000000,2026-01-30 17:36:24.000000,8.0,5.0
app_4955,app_4955,17701.76,Personal Loan,Mortgage Broker,Settled & Funded,0,3,243.0,10.26,2025-07-17 23:05:50.000000,2025-07-17 23:07:50.000000,2025-07-17 23:14:50.000000,2025-07-23 23:14:50.000000,2025-07-25 23:14:50.000000,2.0,7.0
app_4956,app_4956,98448.11,Car / Asset Finance,Organic,Inquiry Started,0,0,,,2026-01-26 16:56:13.000000,,,,,,
app_4957,app_4957,23985.86,Business / Equipment,TikTok/Meta Ads,Lender Approved,1,1,102.0,8.57,2025-10-08 12:58:49.000000,2025-10-08 13:08:49.000000,2025-10-08 13:17:49.000000,2025-10-09 13:17:49.000000,,10.0,9.0
app_4958,app_4958,138148.4,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,1,198.0,6.6,2026-02-04 03:11:49.000000,2026-02-04 03:15:49.000000,2026-02-04 03:26:49.000000,2026-02-05 03:26:49.000000,2026-02-07 03:26:49.000000,4.0,11.0
app_4959,app_4959,52980.78,Personal Loan,Organic,Lender Approved,1,2,28.0,9.09,2025-09-19 12:49:37.000000,2025-09-19 12:57:37.000000,2025-09-19 13:01:37.000000,2025-09-29 13:01:37.000000,,8.0,4.0
app_4960,app_4960,70124.58,Car / Asset Finance,Organic,Project Neo Matched,0,1,217.0,10.84,2025-03-22 15:57:23.000000,2025-03-22 16:06:23.000000,2025-03-22 16:08:23.000000,,,9.0,2.0
app_4961,app_4961,90249.59,Business / Equipment,Synapses API,Settled & Funded,0,3,4.0,9.29,2025-07-10 11:27:02.000000,2025-07-10 11:32:02.000000,2025-07-10 11:42:02.000000,2025-07-11 11:42:02.000000,2025-07-13 11:42:02.000000,5.0,10.0
app_4962,app_4962,66130.74,Car / Asset Finance,Mortgage Broker,Inquiry Started,1,0,,,2025-12-06 00:10:17.000000,,,,,,
app_4963,app_4963,34202.57,Car / Asset Finance,TikTok/Meta Ads,Lender Approved,0,3,68.0,9.88,2025-09-05 05:34:46.000000,2025-09-05 05:42:46.000000,2025-09-05 05:54:46.000000,2025-09-18 05:54:46.000000,,8.0,12.0
app_4964,app_4964,47886.78,Business / Equipment,Organic,Project Neo Matched,0,1,55.0,10.83,2025-10-17 03:45:24.000000,2025-10-17 03:49:24.000000,2025-10-17 03:52:24.000000,,,4.0,3.0
app_4965,app_4965,127674.47,Car / Asset Finance,Mortgage Broker,Settled & Funded,1,3,218.0,7.4,2025-05-17 20:11:37.000000,2025-05-17 20:18:37.000000,2025-05-17 20:27:37.000000,2025-05-18 20:27:37.000000,2025-05-20 20:27:37.000000,7.0,9.0
app_4966,app_4966,134812.02,Car / Asset Finance,Organic,Settled & Funded,0,4,181.0,7.63,2025-11-15 13:04:35.000000,2025-11-15 13:13:35.000000,2025-11-15 13:28:35.000000,2025-11-16 13:28:35.000000,2025-11-21 13:28:35.000000,9.0,15.0
app_4967,app_4967,62535.25,Personal Loan,Mortgage Broker,Project Neo Matched,0,4,49.0,7.65,2025-09-02 09:59:58.000000,2025-09-02 10:02:58.000000,2025-09-02 10:04:58.000000,,,3.0,2.0
app_4968,app_4968,128981.72,Car / Asset Finance,Mortgage Broker,Lender Approved,1,3,206.0,7.13,2025-09-09 02:39:23.000000,2025-09-09 02:45:23.000000,2025-09-09 02:58:23.000000,2025-09-21 02:58:23.000000,,6.0,13.0
app_4969,app_4969,111531.35,Personal Loan,Organic,Settled & Funded,1,2,219.0,8.32,2025-05-11 17:19:04.000000,2025-05-11 17:20:04.000000,2025-05-11 17:35:04.000000,2025-05-15 17:35:04.000000,2025-05-22 17:35:04.000000,1.0,15.0
app_4970,app_4970,13403.8,Home Loan,Synapses API,Settled & Funded,0,1,70.0,8.84,2025-09-24 21:52:23.000000,2025-09-24 21:56:23.000000,2025-09-24 22:04:23.000000,2025-10-02 22:04:23.000000,2025-10-04 22:04:23.000000,4.0,8.0
app_4971,app_4971,110952.07,Car / Asset Finance,Synapses API,Project Neo Matched,1,2,238.0,7.26,2025-04-15 21:09:30.000000,2025-04-15 21:18:30.000000,2025-04-15 21:26:30.000000,,,9.0,8.0
app_4972,app_4972,24756.37,Business / Equipment,Synapses API,Settled & Funded,0,2,7.0,8.38,2025-09-26 06:09:14.000000,2025-09-26 06:14:14.000000,2025-09-26 06:17:14.000000,2025-10-05 06:17:14.000000,2025-10-12 06:17:14.000000,5.0,3.0
app_4973,app_4973,80975.09,Personal Loan,Synapses API,Inquiry Started,0,0,,,2025-08-10 22:28:42.000000,,,,,,
app_4974,app_4974,66126.7,Business / Equipment,Mortgage Broker,Settled & Funded,1,4,207.0,5.33,2025-11-17 11:38:50.000000,2025-11-17 11:41:50.000000,2025-11-17 11:56:50.000000,2025-11-25 11:56:50.000000,2025-12-02 11:56:50.000000,3.0,15.0
